"word","index","year","page","frequency","articleCount","stfreq","pagegroup","category","pagegrpnew","decade"
"Soviet","1985:1",1985,1,214,3815,5.60943643512451,1,"Politics and Power","front","1980"
"police","1985:1",1985,1,214,3815,5.60943643512451,1,"Events and Society ","front","1980"
"United","1985:1",1985,1,210,3815,5.5045871559633,1,"Persons and Places","front","1980"
"Prime","1985:1",1985,1,209,3815,5.478374836173,1,"Politics and Power","front","1980"
"killed","1985:1",1985,1,183,3815,4.79685452162516,1,"Events and Society ","front","1980"
"China","1985:1",1985,1,182,3815,4.77064220183486,1,"Persons and Places","front","1980"
"United","1985:5",1985,5,280,2808,9.97150997150997,2,"Persons and Places","front","1980"
"Soviet","1985:5",1985,5,232,2808,8.26210826210826,2,"Politics and Power","front","1980"
"Minister","1985:5",1985,5,221,2808,7.87037037037037,2,"Politics and Power","front","1980"
"States","1985:5",1985,5,219,2808,7.7991452991453,2,"Persons and Places","front","1980"
"President","1985:5",1985,5,195,2808,6.94444444444444,2,"Politics and Power","front","1980"
"million","1985:5",1985,5,183,2808,6.51709401709402,2,"Events and Society ","front","1980"
"Government","1985:5",1985,5,174,2808,6.1965811965812,2,"Politics and Power","front","1980"
"Chinese","1985:5",1985,5,171,2808,6.08974358974359,2,"Politics and Power","front","1980"
"talks","1985:5",1985,5,156,2808,5.55555555555556,2,"Politics and Power","front","1980"
"American","1985:5",1985,5,154,2808,5.48433048433048,2,"Politics and Power","front","1980"
"Singapore","1985:10",1985,10,502,2250,22.3111111111111,3,"Persons and Places","middle","1980"
"Minister","1985:10",1985,10,275,2250,12.2222222222222,3,"Politics and Power","middle","1980"
"road","1985:10",1985,10,144,2250,6.4,3,"Events and Society ","middle","1980"
"National","1985:10",1985,10,135,2250,6,3,"Politics and Power","middle","1980"
"Tan","1985:10",1985,10,134,2250,5.95555555555556,3,"Persons and Places","middle","1980"
"Datuk","1985:10",1985,10,122,2250,5.42222222222222,3,"Politics and Power","middle","1980"
"Malaysia","1985:10",1985,10,120,2250,5.33333333333333,3,"Persons and Places","middle","1980"
"Ministry","1985:10",1985,10,114,2250,5.06666666666667,3,"Politics and Power","middle","1980"
"police","1985:10",1985,10,111,2250,4.93333333333333,3,"Events and Society ","middle","1980"
"Car","1985:10",1985,10,110,2250,4.88888888888889,3,"Business and Commerce","middle","1980"
"Singapore","1985:15",1985,15,465,2066,22.5072604065828,4,"Persons and Places","middle","1980"
"road","1985:15",1985,15,158,2066,7.64762826718296,4,"Events and Society ","middle","1980"
"million","1985:15",1985,15,141,2066,6.82478218780252,4,"Events and Society ","middle","1980"
"Minister","1985:15",1985,15,110,2066,5.324298160697,4,"Politics and Power","middle","1980"
"company","1985:15",1985,15,96,2066,4.64666021297193,4,"Business and Commerce","middle","1980"
"Board","1985:15",1985,15,94,2066,4.54985479186834,4,"Events and Society ","middle","1980"
"China","1985:15",1985,15,93,2066,4.50145208131655,4,"Persons and Places","middle","1980"
"help","1985:15",1985,15,88,2066,4.2594385285576,4,"Events and Society ","middle","1980"
"Market","1985:15",1985,15,86,2066,4.16263310745402,4,"Business and Commerce","middle","1980"
"time","1985:15",1985,15,86,2066,4.16263310745402,4,"Events and Society ","middle","1980"
"cent","1985:15",1985,15,83,2066,4.01742497579864,4,"Business and Commerce","middle","1980"
"Singapore","1985:20",1985,20,371,2139,17.3445535296868,5,"Persons and Places","middle","1980"
"million","1985:20",1985,20,274,2139,12.809724170173,5,"Events and Society ","middle","1980"
"Shares","1985:20",1985,20,236,2139,11.0331930808789,5,"Business and Commerce","middle","1980"
"Bhd","1985:20",1985,20,225,2139,10.5189340813464,5,"Business and Commerce","middle","1980"
"done","1985:20",1985,20,218,2139,10.1916783543712,5,"Events and Society ","middle","1980"
"cent","1985:20",1985,20,211,2139,9.86442262739598,5,"Business and Commerce","middle","1980"
"Price","1985:20",1985,20,209,2139,9.77092099111734,5,"Business and Commerce","middle","1980"
"company","1985:20",1985,20,175,2139,8.18139317438055,5,"Business and Commerce","middle","1980"
"Kuala","1985:20",1985,20,153,2139,7.15287517531557,5,"Persons and Places","middle","1980"
"Singapore","1985:25",1985,25,404,1924,20.997920997921,6,"Persons and Places","back","1980"
"unchanged","1985:25",1985,25,393,1924,20.4261954261954,6,"Business and Commerce","back","1980"
"dollar","1985:25",1985,25,319,1924,16.5800415800416,6,"Business and Commerce","back","1980"
"Market","1985:25",1985,25,282,1924,14.6569646569647,6,"Business and Commerce","back","1980"
"Fund","1985:25",1985,25,228,1924,11.8503118503119,6,"Business and Commerce","back","1980"
"Price","1985:25",1985,25,213,1924,11.0706860706861,6,"Business and Commerce","back","1980"
"Sellers","1985:25",1985,25,150,1924,7.7962577962578,6,"Business and Commerce","back","1980"
"closed","1985:25",1985,25,147,1924,7.64033264033264,6,"Business and Commerce","back","1980"
"aside","1985:25",1985,25,145,1924,7.53638253638254,6,"Events and Society ","back","1980"
"Gold","1985:25",1985,25,144,1924,7.48440748440748,6,"Business and Commerce","back","1980"
"Singapore","1985:30",1985,30,57,391,14.5780051150895,7,"Persons and Places","back","1980"
"million","1985:30",1985,30,39,391,9.97442455242967,7,"Events and Society ","back","1980"
"race","1985:30",1985,30,23,391,5.88235294117647,7,"Events and Society ","back","1980"
"Class","1985:30",1985,30,21,391,5.37084398976982,7,"Events and Society ","back","1980"
"unchanged","1985:30",1985,30,21,391,5.37084398976982,7,"Business and Commerce","back","1980"
"deaths","1985:30",1985,30,19,391,4.85933503836317,7,"Events and Society ","back","1980"
"Minister","1985:30",1985,30,19,391,4.85933503836317,7,"Politics and Power","back","1980"
"champion","1985:30",1985,30,18,391,4.60358056265985,7,"Events and Society ","back","1980"
"second","1985:30",1985,30,18,391,4.60358056265985,7,"Events and Society ","back","1980"
"final","1985:30",1985,30,17,391,4.34782608695652,7,"Events and Society ","back","1980"
"Market","1985:30",1985,30,17,391,4.34782608695652,7,"Business and Commerce","back","1980"
"Cup","1985:30",1985,30,16,391,4.0920716112532,7,"Events and Society ","back","1980"
"dollar","1985:30",1985,30,16,391,4.0920716112532,7,"Business and Commerce","back","1980"
"police","1985:30",1985,30,16,391,4.0920716112532,7,"Events and Society ","back","1980"
"Sellers","1985:30",1985,30,16,391,4.0920716112532,7,"Business and Commerce","back","1980"
"five","1985:30",1985,30,15,391,3.83631713554987,7,"Events and Society ","back","1980"
"China","1985:30",1985,30,14,391,3.58056265984655,7,"Persons and Places","back","1980"
"United","1985:30",1985,30,14,391,3.58056265984655,7,"Persons and Places","back","1980"
"World","1985:30",1985,30,14,391,3.58056265984655,7,"Politics and Power","back","1980"
"horses","1985:30",1985,30,14,391,3.58056265984655,7,"Events and Society ","back","1980"
"time","1985:30",1985,30,14,391,3.58056265984655,7,"Events and Society ","back","1980"
"winner","1985:30",1985,30,14,391,3.58056265984655,7,"Events and Society ","back","1980"
"Singapore","1986:1",1986,1,526,3353,15.6874440799284,1,"Persons and Places","front","1980"
"Minister","1986:1",1986,1,400,3353,11.9296152699075,1,"Politics and Power","front","1980"
"President","1986:1",1986,1,248,3353,7.39636146734268,1,"Politics and Power","front","1980"
"Prime","1986:1",1986,1,239,3353,7.12794512376976,1,"Politics and Power","front","1980"
"million","1986:1",1986,1,202,3353,6.02445571130331,1,"Events and Society ","front","1980"
"Government","1986:1",1986,1,178,3353,5.30867879510886,1,"Politics and Power","front","1980"
"Lee","1986:1",1986,1,168,3353,5.01043841336117,1,"Persons and Places","front","1980"
"National","1986:1",1986,1,166,3353,4.95079033701163,1,"Politics and Power","front","1980"
"visit","1986:1",1986,1,161,3353,4.80167014613779,1,"Events and Society ","front","1980"
"time","1986:1",1986,1,159,3353,4.74202206978825,1,"Events and Society ","front","1980"
"Soviet","1986:5",1986,5,235,2471,9.51031970861999,2,"Politics and Power","front","1980"
"President","1986:5",1986,5,226,2471,9.14609469850263,2,"Politics and Power","front","1980"
"United","1986:5",1986,5,204,2471,8.25576689599352,2,"Persons and Places","front","1980"
"Minister","1986:5",1986,5,194,2471,7.85107244030757,2,"Politics and Power","front","1980"
"Government","1986:5",1986,5,189,2471,7.64872521246459,2,"Politics and Power","front","1980"
"States","1986:5",1986,5,179,2471,7.24403075677863,2,"Persons and Places","front","1980"
"American","1986:5",1986,5,163,2471,6.5965196276811,2,"Politics and Power","front","1980"
"million","1986:5",1986,5,149,2471,6.02994738972076,2,"Events and Society ","front","1980"
"Reagan","1986:5",1986,5,147,2471,5.94900849858357,2,"Persons and Places","front","1980"
"police","1986:5",1986,5,144,2471,5.82760016187778,2,"Events and Society ","front","1980"
"Singapore","1986:10",1986,10,453,2273,19.9296084469864,3,"Persons and Places","middle","1980"
"Minister","1986:10",1986,10,303,2273,13.3304003519578,3,"Politics and Power","middle","1980"
"National","1986:10",1986,10,153,2273,6.73119225692917,3,"Politics and Power","middle","1980"
"road","1986:10",1986,10,142,2273,6.2472503299604,3,"Events and Society ","middle","1980"
"Government","1986:10",1986,10,136,2273,5.98328200615926,3,"Politics and Power","middle","1980"
"police","1986:10",1986,10,119,2273,5.23537175538935,3,"Events and Society ","middle","1980"
"President","1986:10",1986,10,101,2273,4.44346678398592,3,"Politics and Power","middle","1980"
"Datuk","1986:10",1986,10,95,2273,4.17949846018478,3,"Politics and Power","middle","1980"
"help","1986:10",1986,10,94,2273,4.13550373955125,3,"Events and Society ","middle","1980"
"Lee","1986:10",1986,10,93,2273,4.09150901891773,3,"Persons and Places","middle","1980"
"Tan","1986:10",1986,10,93,2273,4.09150901891773,3,"Persons and Places","middle","1980"
"Singapore","1986:15",1986,15,510,2171,23.4914785812989,4,"Persons and Places","middle","1980"
"million","1986:15",1986,15,245,2171,11.2851220635652,4,"Events and Society ","middle","1980"
"cent","1986:15",1986,15,138,2171,6.35651773376324,4,"Business and Commerce","middle","1980"
"time","1986:15",1986,15,118,2171,5.43528327959466,4,"Events and Society ","middle","1980"
"Market","1986:15",1986,15,116,2171,5.3431598341778,4,"Business and Commerce","middle","1980"
"company","1986:15",1986,15,111,2171,5.11285122063565,4,"Business and Commerce","middle","1980"
"National","1986:15",1986,15,106,2171,4.88254260709351,4,"Politics and Power","middle","1980"
"Minister","1986:15",1986,15,100,2171,4.60617227084293,4,"Politics and Power","middle","1980"
"contract","1986:15",1986,15,100,2171,4.60617227084293,4,"Business and Commerce","middle","1980"
"ticks","1986:15",1986,15,99,2171,4.5601105481345,4,"Events and Society ","middle","1980"
"China","1986:15",1986,15,96,2171,4.42192538000921,4,"Persons and Places","middle","1980"
"Singapore","1986:20",1986,20,379,2033,18.6424003935071,5,"Persons and Places","middle","1980"
"Business","1986:20",1986,20,127,2033,11.706837186424,5,"Business and Commerce","middle","1980"
"million","1986:20",1986,20,197,2033,9.69011313330054,5,"Events and Society ","middle","1980"
"Price","1986:20",1986,20,190,2033,9.34579439252336,5,"Business and Commerce","middle","1980"
"done","1986:20",1986,20,185,2033,9.09985243482538,5,"Events and Society ","middle","1980"
"Shares","1986:20",1986,20,141,2033,6.93556320708313,5,"Business and Commerce","middle","1980"
"letter","1986:20",1986,20,140,2033,6.88637481554353,5,"Events and Society ","middle","1980"
"Stock","1986:20",1986,20,110,2033,5.41072306935563,5,"Business and Commerce","middle","1980"
"Singapore","1986:25",1986,25,515,2519,20.4446208813021,6,"Persons and Places","back","1980"
"dollar","1986:25",1986,25,259,2519,10.2818578801112,6,"Business and Commerce","back","1980"
"unchanged","1986:25",1986,25,257,2519,10.2024612941644,6,"Business and Commerce","back","1980"
"open","1986:25",1986,25,245,2519,9.72608177848353,6,"Events and Society ","back","1980"
"closed","1986:25",1986,25,196,2519,7.78086542278682,6,"Business and Commerce","back","1980"
"Cup","1986:25",1986,25,194,2519,7.70146883684002,6,"Events and Society ","back","1980"
"Price","1986:25",1986,25,180,2519,7.14569273521239,6,"Business and Commerce","back","1980"
"Market","1986:25",1986,25,175,2519,6.94720127034538,6,"Business and Commerce","back","1980"
"High","1986:25",1986,25,156,2519,6.19293370385073,6,"Politics and Power","back","1980"
"Fund","1986:25",1986,25,144,2519,5.71655418816991,6,"Business and Commerce","back","1980"
"Sellers","1986:25",1986,25,144,2519,5.71655418816991,6,"Business and Commerce","back","1980"
"Singapore","1986:30",1986,30,204,1079,18.9063948100093,7,"Persons and Places","back","1980"
"Cup","1986:30",1986,30,109,1079,10.1019462465246,7,"Events and Society ","back","1980"
"Jones","1986:30",1986,30,69,1079,6.39481000926784,7,"Business and Commerce","back","1980"
"World","1986:30",1986,30,64,1079,5.93141797961075,7,"Politics and Power","back","1980"
"tournament","1986:30",1986,30,64,1079,5.93141797961075,7,"Events and Society ","back","1980"
"million","1986:30",1986,30,62,1079,5.74606116774791,7,"Events and Society ","back","1980"
"Dow","1986:30",1986,30,61,1079,5.6533827618165,7,"Business and Commerce","back","1980"
"team","1986:30",1986,30,57,1079,5.28266913809083,7,"Events and Society ","back","1980"
"Association","1986:30",1986,30,53,1079,4.91195551436515,7,"Politics and Power","back","1980"
"United","1986:30",1986,30,53,1079,4.91195551436515,7,"Persons and Places","back","1980"
"match","1986:30",1986,30,53,1079,4.91195551436515,7,"Events and Society ","back","1980"
"win","1986:30",1986,30,51,1079,4.72659870250232,7,"Events and Society ","back","1980"
"South","1986:30",1986,30,49,1079,4.54124189063948,7,"Persons and Places","back","1980"
"world","1986:30",1986,30,49,1079,4.54124189063948,7,"Events and Society ","back","1980"
"Singapore","1987:1",1987,1,607,3492,17.3825887743414,1,"Persons and Places","front","1980"
"Minister","1987:1",1987,1,420,3492,12.0274914089347,1,"Politics and Power","front","1980"
"President","1987:1",1987,1,252,3492,7.21649484536082,1,"Politics and Power","front","1980"
"Government","1987:1",1987,1,208,3492,5.95647193585338,1,"Politics and Power","front","1980"
"Prime","1987:1",1987,1,207,3492,5.92783505154639,1,"Politics and Power","front","1980"
"points","1987:1",1987,1,198,3492,5.67010309278351,1,"Events and Society ","front","1980"
"Market","1987:1",1987,1,191,3492,5.46964490263459,1,"Business and Commerce","front","1980"
"Lee","1987:1",1987,1,187,3492,5.35509736540664,1,"Persons and Places","front","1980"
"National","1987:1",1987,1,183,3492,5.24054982817869,1,"Politics and Power","front","1980"
"million","1987:1",1987,1,183,3492,5.24054982817869,1,"Events and Society ","front","1980"
"Index","1987:1",1987,1,178,3492,5.09736540664376,1,"Business and Commerce","front","1980"
"Soviet","1987:5",1987,5,254,2306,11.0147441457069,2,"Politics and Power","front","1980"
"United","1987:5",1987,5,176,2306,7.63226366001735,2,"Persons and Places","front","1980"
"million","1987:5",1987,5,170,2306,7.37207285342585,2,"Events and Society ","front","1980"
"Government","1987:5",1987,5,165,2306,7.15524718126626,2,"Politics and Power","front","1980"
"States","1987:5",1987,5,157,2306,6.80832610581093,2,"Persons and Places","front","1980"
"President","1987:5",1987,5,156,2306,6.76496097137901,2,"Politics and Power","front","1980"
"Minister","1987:5",1987,5,143,2306,6.20121422376409,2,"Politics and Power","front","1980"
"China","1987:5",1987,5,141,2306,6.11448395490026,2,"Persons and Places","front","1980"
"Reagan","1987:5",1987,5,131,2306,5.68083261058109,2,"Persons and Places","front","1980"
"British","1987:5",1987,5,130,2306,5.63746747614918,2,"Politics and Power","front","1980"
"Minister","1987:10",1987,10,422,2205,19.1383219954649,3,"Politics and Power","middle","1980"
